UK Bass; Alternative R&B; Art Pop
Alt-Country
Indie Pop; Power Pop
Indie Rock; Dream Pop; Indie Pop
Christmas Music; Synthpop; Minimal Synth
Comedy Rap; Hip House; Nerdcore Hip Hop
Trap; Hardcore Hip Hop; Southern Hip Hop
Noise Rock; Post-Hardcore; Post-Punk
Indie Rock; Art Rock; Slacker Rock
Indie Rock
Neo-Psychedelia; Electronic; Noise Pop
Neo-Psychedelia; Psychedelic Pop; Progressive Pop
Chamber Pop; Neo-Psychedelia; Psychedelic Pop
Liquid Drum and Bass; Alt-Pop
Breakbeat; Alt-Pop
Bolero; Latin Soul; Chachach치
Dance-Pop; Eurodance; Euro-Trance
Folk Pop; Film Soundtrack
Pop Rap; Rage
2-Step; Dance-Pop
Dance-Pop; Synthpop; Pop Rock
Electropop; Dance-Pop; Electro House
Disco
Alternative R&B; UK Bass
Djent
Indie Rock; Indie Pop
Singer-Songwriter; Ambient Pop
Indie Pop; Indie Rock; Midwest Emo
Midwest Emo; Indie Rock; Art Rock
Neo-Psychedelia; Indie Rock; Psychedelic Pop
Rap Metal; Nu Metal
Dance-Pop; Synthpop; Electro-Disco
Art Pop; Neo-Psychedelia
Twee Pop; C86
Pop Rock; Art Pop
Deep House; Latin House
Synthpop; Hi-NRG
Screamo; Metalcore
Experimental Hip Hop; West Coast Hip Hop; Electronic; Abstract Hip Hop
Country; Americana
Country; Americana
Folk Pop
Hardcore Punk; Japanese Hardcore
East Coast Hip Hop; Conscious Hip Hop; Hardcore Hip Hop
Southern Hip Hop; Gangsta Rap
Ambient Techno; IDM
Alternative Rock; Power Pop
Downtempo; Nu Jazz
Liquid Drum and Bass; Contemporary R&B; Alt-Pop
Dance-Pop; Contemporary R&B
Alt-Pop; Indietronica; Downtempo
Contemporary R&B; Alt-Pop; Trip Hop
Contemporary R&B; 2-Step; Alt-Pop
Americana; Singer-Songwriter
Americana; Singer-Songwriter
Country Rock
Americana
Pop Rock
Southern Hip Hop; Experimental Hip Hop; Trap
New Wave; Post-Punk; Synthpop
Satire; Dance-Pop
Pop Rock; Post-Grunge
Mashup; Noise Rock; Post-Hardcore; Post-Punk; Musical Comedy
Pop Rock; New Wave; Piano Rock
Musical Parody
No Genre
No Genre
EDM
House; EDM
Ambient
No Genre
Jazz
Classical
Pop Punk; Slacker Rock
Pop Punk; Power Pop; Indie Rock; Post-Grunge
Pop Punk; Indie Rock; Power Pop
Pop Punk; Power Pop; Indie Rock
Indie Rock; Power Pop; Alternative Rock
Pop Punk; Power Pop; Skate Punk
New Wave; Indietronica; Indie Pop
Indietronica; Glitch Pop
Singer-Songwriter
Art Pop; Indie Pop
Alt-Pop; Synthpop
Art Rock; Psychedelic Folk; Post-Rock
Singer-Songwriter; Contemporary Folk
Television Music; Bit Music
Folk Pop; Film Soundtrack
Midwest Emo
Midwest Emo
Tech House
Boom Bap; East Coast Hip Hop; Conscious Hip Hop; Chipmunk Soul
East Coast Hip Hop; Boom Bap; Conscious Hip Hop
Noise Pop; Indietronica
Indie Rock; Indie Pop; Midwest Emo
Jazz; New Age; Chamber Jazz
Neo-Psychedelia; Indie Rock; Jangle Pop
Neo-Psychedelia; Glam Rock; Indie Rock
Nu-Disco; Plunderphonics
Nu-Disco; Plunderphonics
Alternative Dance; Plunderphonics; Neo-Psychedelia
Plunderphonics; Instrumental Hip Hop
Plunderphonics; Disco Rap
Miami Bass
Jazz Fusion
Jazz Fusion
Jazz Fusion
Jazz Fusion
Jazz Fusion
Jazz Fusion
Jazz Fusion
Jazz Fusion
Jazz
Jazz
Jazz
Jazz
Jazz
UK Bass; Alternative R&B
Jazz Fusion
Jazz Fusion
Jazz Fusion
Jazz Fusion
Jazz Fusion
P-Funk; Synth Funk
P-Funk; Jazz-Funk
Grunge
Acoustic Rock; Alternative Rock
Contemporary R&B; Funktronica; Alt-Pop
Reggaet칩n; G-House
Trance Metal; Alternative Metal; Kawaii Metal
Alternative Metal; Trance Metal; Kawaii Metal
Christmas Music; Pop; Television Soundtrack
Singer-Songwriter
Funk; Smooth Soul; Neo-Soul
Chiptune; Video Game Music; Doskpop
Sophisti-Pop; Smooth Soul
Sophisti-Pop; Smooth Soul
Shoegaze
Alt-Country; Country Soul
Dream Pop
Christmas Music; Singer-Songwriter; Soft Rock; Pop Rock
Contemporary R&B
Shibuya-kei; Psychedelic Pop
Shibuya-kei; Jazz Pop
Pop Rock
Art Pop; Progressive Pop; Glitch Pop
Indie Rock; Indie Pop; Folk Punk
Western; Country Yodeling
Western; Country Yodeling
Tech House; Dance-Pop
Sequencer & Tracker; IDM
Sequencer & Tracker; IDM
Sequencer & Tracker; IDM
Sequencer & Tracker; IDM
Sequencer & Tracker; IDM
Sequencer & Tracker; IDM
Sequencer & Tracker; IDM
Sequencer & Tracker; IDM
Folk Rock; Singer-Songwriter
Sequencer & Tracker; IDM
Sequencer & Tracker; IDM
Smooth Jazz; Jazz Pop
Indie Rock
Indie Folk; Singer-Songwriter
Indie Folk; Singer-Songwriter
Indie Rock; Alt-Country
Alt-Country; Americana
Synthpop; Alternative R&B; Alt-Pop
Progressive Rock
Experimental Hip Hop; Conscious Hip Hop; Glitch Hop
Sequencer & Tracker; IDM
Dream Pop; Indie Folk; Indie Rock
Art Pop
East Coast Hip Hop; Boom Bap
Post-Hardcore; Blackgaze; Screamo; Post-Metal
Indie Folk; Singer-Songwriter
Deep House; Garage House
K-Pop; Sophisti-Pop
City Pop; K-Pop; Dance-Pop; Electro-Disco
Indie Folk; Singer-Songwriter
Singer-Songwriter; Indie Folk
Post-Rock; Shoegaze
Post-Rock; Shoegaze
Post-Rock; Shoegaze
Post-Rock; Shoegaze
Post-Rock; Shoegaze
Sophisti-Pop; Pop Rock
Heavy Metal
Deconstructed Club; Dubstep
IDM; Art Pop
Post-Hardcore; Indie Rock
Melodic Black Metal
Melodic Black Metal
Soul; Blue-Eyed Soul
Post-Rock
Post-Rock
Post-Bop
Post-Bop
Cloud Rap
Post-Rock
Celtic New Age; Celtic Folk Music
UK Bass; Tech House
Dance-Pop; Synth Funk; New Wave
Pop Soul; Sophisti-Pop
Art Pop; Trip Hop
Dub; Art Pop; New Wave
New Wave; Dub; Post-Punk; Art Pop
Jazz Fusion; City Pop
Disco
Mariachi; Canci칩n mel칩dica
ECM Style Jazz
Irish Folk Music; Drone; Avant-Folk
Alt-Country
Alt-Country; Country Rock
Americana; Singer-Songwriter; Progressive Country
Alt-Country; Americana; Country Rock; Singer-Songwriter
Alt-Country; Americana; Heartland Rock
Singer-Songwriter; Americana; Alt-Country
Alt-Country; Singer-Songwriter
Sophisti-Pop; New Jack Swing
Americana; Singer-Songwriter
Americana; Singer-Songwriter
Jazz Fusion; ECM Style Jazz
Jazz Fusion; ECM Style Jazz
Jazz Fusion; ECM Style Jazz
Jazz Fusion; ECM Style Jazz
Jazz Fusion; ECM Style Jazz
Jazz Fusion; ECM Style Jazz
Jazz Fusion; ECM Style Jazz
Jazz Fusion; ECM Style Jazz
Jazz Fusion; ECM Style Jazz
Jazz Fusion; ECM Style Jazz
Jazz Fusion; ECM Style Jazz
Jazz Fusion
Contemporary Folk; Singer-Songwriter
Contemporary Folk; Singer-Songwriter
Art Pop; Synthpop; Indietronica; Futurepop
Indie Folk; Singer-Songwriter
Noise Rock; Alternative Rock; Indie Rock; Punk Rock; Post-Punk
Psychedelic Soul; Art Pop; Neo-Psychedelia; Progressive Pop
Folk Rock; Heartland Rock
Noise Rock; Post-Hardcore
Post-Hardcore; Post-Rock
Chamber Folk; Singer-Songwriter
Alternative R&B
Indie Rock; Chamber Pop
Blackgaze; Post-Metal
Midwest Emo
Melodic Black Metal; Thrash Metal
Indie Folk; Singer-Songwriter
Neurofunk
Jazz Fusion
Dream Pop; Singer-Songwriter; Soft Rock
Screamo; Post-Metal
Experimental Hip Hop; Hardcore Hip Hop; Glitch Hop
Neo-Psychedelia; Latin Disco; Cumbia colombiana
Post-Rock; Experimental Rock; Krautrock
Brutal Death Metal; Technical Death Metal
Dancefloor Drum and Bass
Indie Rock
Avant-Garde Metal
Progressive Electronic; IDM
Ambient; Nu Jazz; Spiritual Jazz; Avant-Garde Jazz
Jazz Rap; Conscious Hip Hop
Trap; Jazz Rap; Conscious Hip Hop
Jazz Rap; Conscious Hip Hop
Jazz Rap; Conscious Hip Hop
Neo-Psychedelia; Latin Disco
Neo-Psychedelia; Latin Disco
Neo-Psychedelia
East Coast Hip Hop; Hardcore Hip Hop
Screamo; Post-Metal; Post-Hardcore
Dream Pop; Slowcore; Post-Rock
Electropop; Synthpop; Television Music
Electropop; Synthpop; Television Music
Electropop; Synthpop
Synth Funk; Contemporary R&B
Noise Rock
Shoegaze; Alternative Rock
Noise Rock; Sludge Metal
Smooth Soul; Pop Soul
Chamber Folk; Singer-Songwriter
Progressive Folk; Irish Folk Music
Melodic Black Metal; Symphonic Black Metal
Twee Pop; Slacker Rock; Jangle Pop
Glitch Pop; Dream Pop; Shoegaze; Progressive Pop; IDM
J-Rock; Indie Rock; Television Music; Power Pop
Indietronica; Shoegaze; Indie Rock
Emo; Shoegaze; Noise Rock
Shoegaze; Noise Pop; Emo
Indie Rock; Emo; Shoegaze
Shoegaze; Jangle Pop; Indie Rock
Shoegaze; Indie Rock; Dream Pop
Noise Rock; Emo; Shoegaze; Post-Rock; Indie Rock
Post-Rock; Shoegaze; Emo; Indie Rock
Jazz Fusion
Singer-Songwriter; Americana; Contemporary Country
Tishoumaren; Psychedelic Rock
Shoegaze; Slacker Rock; Noise Pop
Shoegaze; Post-Punk; Noise Rock; Gothic Rock
Shoegaze; Noise Pop; Gothic Rock
Post-Punk; Art Rock; Post-Rock
Jangle Pop; Twee Pop
Shoegaze; Alternative Rock
Shoegaze; Alternative Rock
Jangle Pop; Power Pop
Jangle Pop; Power Pop
Sunshine Pop; Soft Rock
Soft Rock; Pop Soul
Progressive Rock; Art Pop
Singer-Songwriter; Folk Pop
Power Pop
Soft Rock; Singer-Songwriter; Baroque Pop; Piano Rock
Baroque Pop; Soft Rock
Baroque Pop; Soft Rock; Progressive Pop
Jangle Pop; Power Pop
Folk Pop; Singer-Songwriter; Baroque Pop
Alternative Rock; Surf Rock
Neo-Psychedelia; Dub; Shibuya-kei
Neo-Psychedelia; Dub; Shibuya-kei
Neo-Psychedelia; Dub; Shibuya-kei
Southern Hip Hop; Gangsta Rap
West Coast Hip Hop; G-Funk
Rage; Gangsta Rap
Alternative Rock
Funk Rock; Indie Rock
Shoegaze; Dream Pop; Slowcore
Post-Hardcore; Noise Rock
Post-Hardcore
New Rave; Indietronica; Electropop
Indie Rock; Progressive Rock
Alternative Dance; Disco
Acoustic Rock; Flamenco nuevo
Midwest Emo; Emo-Pop; Indie Pop; Indietronica
Art Pop; Piano Rock; Pop Rock
Pop Rock; Art Pop; Dream Pop; Chamber Pop
Piano Rock; Art Pop; Pop Rock
Minimalism
Singer-Songwriter; Alt-Country; Americana
Singer-Songwriter; Americana; Red Dirt
Singer-Songwriter; Alt-Country; Americana
Singer-Songwriter; Alt-Country; Americana
Americana; Singer-Songwriter; Alt-Country; Red Dirt
Americana; Singer-Songwriter; Alt-Country; Red Dirt
Alternative Metal
Mashup; Plunderphonics; Video Game Music; Musical Comedy
Minimalism
Minimalism
Minimalism
Minimalism
Minimalism
Minimalism
Neurofunk; Techstep
Neurofunk
Future Funk; Nu-Disco
Electro House
House
Future Funk; Nu-Disco
House
House
Deep House
House
House
House
House
House
House
House
Industrial Rock; Synthpop; Indietronica
Electropop; Dance-Pop; Synthpop; Halloween Music
Indie Rock
Folk Punk; Ska Punk; Indie Rock
Film Score; Cinematic Classical; Impressionism
Screamo; Post-Rock; Art Punk
Art Rock; Piano Rock
Art Pop
House; Plunderphonics
Mashup; Electropop; Plunderphonics
Pop Rock; Film Soundtrack; Pop
Pop Rock; Alternative Rock
Singer-Songwriter
Pop Rock; Pop Soul
Mashup; Classical; Pop Rap
Indietronica; Mashup; Synthpop; Synthwave; YTPMV
Comedy Rock; Alternative Metal; J-Rock
YTPMV
YTPMV
Dance-Pop; Contemporary R&B; Teen Pop; Film Soundtrack
Atmospheric Drum and Bass; Alternative R&B
Americana; Contemporary Folk; Singer-Songwriter
Synthpop; Dance-Pop; Hi-NRG
Downtempo
Shoegaze; Noise Pop
Show Tunes; Television Soundtrack
Pop Punk; Emo-Pop
Pop Punk; Emo-Pop
Americana; Alt-Country; Singer-Songwriter
Deconstructed Club; Ballroom
Contemporary R&B; Dance-Pop
Show Tunes; Film Soundtrack; Jazz Pop
Film Score; Cinematic Classical; Film Soundtrack
Pop Rock; AOR
UK Funky; Alternative R&B; Deep House
Traditional Country; Contemporary Folk
J-Pop; Television Music
Power Pop; Jangle Pop
Dance-Pop; Electropop; Pop Rock
Alternative Rock; Acoustic Rock
IDM; Glitch Pop
Television Music; Show Tunes
Freak Folk; Psychedelic Folk; Singer-Songwriter
Funktronica; Contemporary R&B
Folk Pop; Country Pop
Footwork
Country Pop
Folktronica; Glitch Pop
Indie Folk; Singer-Songwriter
Television Music; Show Tunes; Rock Musical
Alternative Rock; Pop Rock; Post-Punk Revival
Drill and Bass
Psychedelic Rock; Funk Rock
Midwest Emo; Alternative Rock
Neo-Psychedelia; Shibuya-kei; Alternative Dance; Baggy
Progressive Pop; Pop Rock
Pop Rock; Progressive Pop
Indie Folk
Singer-Songwriter
Shibuya-kei; Jump Blues; Neo-Acoustic; Twee Pop; Jazz Pop
Contemporary R&B; Film Soundtrack; Pop; Electropop
Shibuya-kei; Jazz Pop; Indie Pop
Psychedelic Pop; Shibuya-kei
Jazz Pop; Sophisti-Pop
Shibuya-kei; Pop
Bossa nova; Shibuya-kei
Synthpop; Television Music; Dance-Pop
Television Music; Electro Swing
Television Music; Show Tunes; Rock Musical
Television Music; Show Tunes; Rock Musical
Indie Rock; J-Rock
Contemporary Folk; Singer-Songwriter
Progressive Country; Contemporary Folk; Singer-Songwriter
Singer-Songwriter; Progressive Country
Singer-Songwriter; Progressive Country
Singer-Songwriter; Progressive Country
Singer-Songwriter; Progressive Country
Singer-Songwriter; Progressive Country
Ambient Americana; Americana
Country; Americana
Southern Soul
New Romantic
New Romantic; Britfunk
Pop Rock; Art Pop
Singer-Songwriter; Folk Pop
Electropop; Pop Rock
Brostep
Brostep; Briddim; Tearout [Brostep]
Psychedelic Pop; Pop Rock
Progressive Rock; Hard Rock
Folktronica; Singer-Songwriter; Folk Pop
Trap; Experimental Hip Hop
Pop Rap; Alternative R&B
Jazz Rap; Southern Hip Hop
Jazz Rap; Southern Hip Hop
Yacht Rock
Yacht Rock; Soft Rock
Contemporary Folk; Singer-Songwriter
Psychedelic Folk; Singer-Songwriter
Brill Building; Singer-Songwriter
Yacht Rock; AOR
Soft Rock; Yacht Rock
Yacht Rock; Soft Rock; Film Soundtrack
Contemporary Folk; Singer-Songwriter; Country Pop
Microhouse; New Age; 2-Step
IDM; Techno
Contemporary Country; Country Soul
Dance-Pop
Chamber Pop
Indie Rock
Electropop; Television Music; Synthpop
Synthpop; New Wave; Art Pop; Pop Rock
Synthpop; Art Pop; Electronic
Drum and Bass; Indietronica; Jungle
Art Pop; Contemporary Folk
Folk Rock; Singer-Songwriter
Psychedelic Pop; Indie Pop
Baroque Pop; Chamber Pop
2-Step; Contemporary R&B
Pop Rap; Ghettotech; Electro; Miami Bass
Neo-Soul; Alternative R&B
Singer-Songwriter; Progressive Country; Americana
Progressive Country; Americana; Singer-Songwriter
Electropop
Indie Folk; Singer-Songwriter
Television Music; Show Tunes
Alt-Pop; Indie Pop; Synthpop; Bedroom Pop
Contemporary R&B; Dance-Pop
Post-Rock; Post-Punk; Art Rock
ECM Style Jazz; Avant-Garde Jazz
ECM Style Jazz; Avant-Garde Jazz
ECM Style Jazz; Avant-Garde Jazz
ECM Style Jazz; Avant-Garde Jazz
ECM Style Jazz; Avant-Garde Jazz
Psychedelic Rock; Lounge
Synthpop; Darkwave
Synthpop; Dance-Pop
Synthpop; New Wave; New Romantic
Post-Punk; Alternative Rock
Downtempo; Ambient Pop; Film Soundtrack; Dream Pop
Dream Pop; Film Soundtrack; Alternative Rock
Contemporary R&B; Dance-Pop
Electropop
Country Pop
Folk Pop; Singer-Songwriter
Art Pop; Ambient Pop
Experimental Hip Hop; Trap
Indie Rock; New Wave; Indie Pop
Indie Rock; Progressive Pop; Art Rock